date,source,series_key,raw_value,value
2009-11-05,banxico,fx_rate_fix,13.3430,13.343
2009-11-06,banxico,fx_rate_fix,13.3758,13.3758
2009-11-09,banxico,fx_rate_fix,13.2996,13.2996
2009-11-10,banxico,fx_rate_fix,13.2308,13.2308
2009-11-11,banxico,fx_rate_fix,13.1622,13.1622
2009-11-12,banxico,fx_rate_fix,13.2061,13.2061
2009-11-13,banxico,fx_rate_fix,13.1012,13.1012
2009-11-17,banxico,fx_rate_fix,13.0875,13.0875
2009-11-18,banxico,fx_rate_fix,12.9818,12.9818
2009-11-19,banxico,fx_rate_fix,13.0502,13.0502
2009-11-20,banxico,fx_rate_fix,13.0895,13.0895
2009-11-23,banxico,fx_rate_fix,13.0151,13.0151
2009-11-24,banxico,fx_rate_fix,12.9305,12.9305
2009-11-25,banxico,fx_rate_fix,12.8660,12.866
2009-11-26,banxico,fx_rate_fix,12.9475,12.9475
2009-11-27,banxico,fx_rate_fix,12.9139,12.9139
2009-11-30,banxico,fx_rate_fix,12.9157,12.9157
2009-12-01,banxico,fx_rate_fix,12.8557,12.8557
2009-12-02,banxico,fx_rate_fix,12.8026,12.8026
2009-12-03,banxico,fx_rate_fix,12.6658,12.6658
2009-12-04,banxico,fx_rate_fix,12.5969,12.5969
2009-12-07,banxico,fx_rate_fix,12.6558,12.6558
2009-12-08,banxico,fx_rate_fix,12.8399,12.8399
2009-12-09,banxico,fx_rate_fix,12.9862,12.9862
2009-12-10,banxico,fx_rate_fix,12.9739,12.9739
2009-12-11,banxico,fx_rate_fix,12.9253,12.9253
2009-12-14,banxico,fx_rate_fix,12.8105,12.8105
2009-12-15,banxico,fx_rate_fix,12.7234,12.7234
2009-12-16,banxico,fx_rate_fix,12.6980,12.698
2009-12-17,banxico,fx_rate_fix,12.9331,12.9331
2009-12-18,banxico,fx_rate_fix,12.8979,12.8979
2009-12-21,banxico,fx_rate_fix,12.8121,12.8121
2009-12-22,banxico,fx_rate_fix,12.9449,12.9449
2009-12-23,banxico,fx_rate_fix,12.8896,12.8896
2009-12-24,banxico,fx_rate_fix,12.8793,12.8793
2009-12-28,banxico,fx_rate_fix,12.9288,12.9288
